,ID,Count
1255,,259.1961964859388
1256,,298.4805925641982
1257,,385.7021419070061
1258,,547.460386402772
1259,,606.9316210740187
1260,,613.3618934195658
1261,,542.4707761674297
1262,,580.0334053334936
1263,,572.7071114316
1264,,558.0896617280616
1265,,571.0907588201509
1266,,585.1459989197067
1267,,620.8990159229527
1268,,596.6625112762799
1269,,556.9213198947854
1270,,558.9417606590965
1271,,545.7298349655144
1272,,496.988752380728
1273,,396.62302551737525
1274,,335.66524244707773
1275,,277.34819787837665
1276,,233.44481630166712
1277,,208.97161767984795
1278,,224.70123397196647
1279,,260.5940810304551
1280,,300.0903438369419
1281,,387.78229227290035
1282,,550.4129236053341
1283,,610.2048956983383
1284,,616.6698474815112
1285,,545.3964036424352
1286,,583.1616137856681
1287,,575.795808065496
1288,,561.0995242305243
1289,,574.1707382183595
1290,,588.3017803673707
1291,,624.2476188339183
1292,,599.8804030282163
1293,,559.9248813518869
1294,,561.9562186608074
1295,,548.6730390407373
1296,,499.6547104600685
1297,,398.7505995404599
1298,,337.4658253793249
1299,,278.8359552277783
1300,,234.69706615866755
1301,,210.09258786244806
1302,,225.90658131086647
1303,,261.99196557497135
1304,,301.7000951096855
1305,,389.8624426387946
1306,,553.3654608078962
1307,,613.4781703226579
1308,,619.9778015434565
1309,,548.3220311174407
1310,,586.2898222378428
1311,,578.8845046993921
1312,,564.109386732987
1313,,577.2507176165683
1314,,591.4575618150348
1315,,627.5962217448841
1316,,603.0982947801526
1317,,562.9284428089886
1318,,564.9706766625183
1319,,551.6162431159603
1320,,502.320668539409
1321,,400.8781735635447
1322,,339.2664083115721
1323,,280.32371257717995
1324,,235.949316015668
1325,,211.21355804504822
1326,,227.11192864976647
1327,,263.3898501194876
1328,,303.30984638242916
1329,,391.9425930046889
1330,,556.3179980104584
1331,,616.7514449469776
1332,,623.285755605402
1333,,551.2476585924462
1334,,589.4180306900175
1335,,581.9732013332882
1336,,567.1192492354496
1337,,580.3306970147771
1338,,594.6133432626988
1339,,630.9448246558499
1340,,606.316186532089
1341,,565.9320042660904
1342,,567.9851346642292
1343,,554.5594471911833
1344,,504.9866266187495
1345,,403.00574758662935
1346,,341.0669912438193
1347,,281.8114699265816
1348,,237.20156587266837
1349,,212.33452822764838
1350,,228.31727598866644
1351,,264.7877346640039
1352,,304.9195976551728
1353,,394.02274337058316
1354,,559.2705352130206
1355,,620.0247195712972
1356,,626.5937096673474
1357,,554.1732860674517
1358,,592.5462391421922
1359,,585.0618979671843
1360,,570.1291117379124
1361,,583.4106764129858
1362,,597.7691247103628
1363,,634.2934275668156
1364,,609.5340782840253
1365,,568.9355657231921
1366,,570.9995926659401
1367,,557.5026512664062
1368,,507.65258469809
1369,,405.1333216097141
1370,,342.86757417606646
1371,,283.29922727598324
1372,,238.45381572966883
1373,,213.4554984102485
1374,,229.52262332756646
1375,,266.18561920852017
1376,,306.5293489279165
1377,,396.1028937364774
1378,,562.2230724155827
1379,,623.2979941956168
1380,,629.9016637292927
1381,,557.0989135424574
1382,,595.6744475943669
1383,,588.1505946010805
1384,,573.138974240375
1385,,586.4906558111945
1386,,600.9249061580267
1387,,637.6420304777814
1388,,612.7519700359618
1389,,571.9391271802938
1390,,574.014050667651
1391,,560.4458553416293
1392,,510.31854277743037
1393,,407.2608956327988
1394,,344.66815710831366
1395,,284.78698462538483
1396,,239.70606558666918
1397,,214.57646859284864
1398,,230.72797066646643
1399,,267.58350375303644
1400,,308.1391002006601
1401,,398.1830441023717
1402,,565.1756096181448
1403,,626.5712688199363
1404,,633.2096177912381
1405,,560.0245410174628
1406,,598.8026560465414
1407,,591.2392912349766
1408,,576.1488367428376
1409,,589.5706352094033
1410,,604.0806876056906
1411,,640.990633388747
1412,,615.9698617878981
1413,,574.9426886373956
1414,,577.0285086693618
1415,,563.3890594168522
1416,,512.9845008567709
1417,,409.38846965588345
1418,,346.4687400405609
1419,,286.2747419747865
1420,,240.95831544366962
1421,,215.6974387754488
1422,,231.93331800536646
1423,,268.9813882975527
1424,,309.74885147340376
1425,,400.26319446826597
1426,,568.1281468207069
1427,,629.844543444256
1428,,636.5175718531834
1429,,562.9501684924684
1430,,601.9308644987161
1431,,594.3279878688727
1432,,579.1586992453003
1433,,592.6506146076122
1434,,607.2364690533547
1435,,644.3392362997128
1436,,619.1877535398345
1437,,577.9462500944973
1438,,580.0429666710727
1439,,566.3322634920752
1440,,515.6504589361112
1441,,411.5160436789681
1442,,348.2693229728081
1443,,287.7624993241881
1444,,242.21056530067005
1445,,216.8184089580489
1446,,233.13866534426643
1447,,270.379272842069
1448,,311.3586027461474
1449,,402.34334483416023
1450,,571.0806840232691
1451,,633.1178180685755
1452,,639.8255259151288
1453,,565.875795967474
1454,,605.0590729508908
1455,,597.4166845027688
1456,,582.1685617477631
1457,,595.7305940058209
1458,,610.3922505010187
1459,,647.6878392106786
1460,,622.4056452917708
1461,,580.9498115515989
1462,,583.0574246727837
1463,,569.2754675672982
1464,,518.3164170154516
1465,,413.6436177020528
1466,,350.0699059050552
1467,,289.2502566735897
1468,,243.46281515767043
1469,,217.939379140649
1470,,234.3440126831664
1471,,271.77715738658526
1472,,312.96835401889103
1473,,404.4234952000544
1474,,574.0332212258312
1475,,636.3910926928951
1476,,643.1334799770741
1477,,568.8014234424794
1478,,608.1872814030654
1479,,600.5053811366648
1480,,585.1784242502257
1481,,598.8105734040296
1482,,613.5480319486826
1483,,651.0364421216443
1484,,625.6235370437072
1485,,583.9533730087005
1486,,586.0718826744944
1487,,572.2186716425211
1488,,520.9823750947921
1489,,415.77119172513756
1490,,351.87048883730245
1491,,290.73801402299136
1492,,244.71506501467087
1493,,219.06034932324917
1494,,235.5493600220664
1495,,273.17504193110153
1496,,314.57810529163464
1497,,406.50364556594866
1498,,576.9857584283934
1499,,639.6643673172148
1500,,646.4414340390194
1501,,571.727050917485
1502,,611.3154898552401
1503,,603.594077770561
1504,,588.1882867526883
1505,,601.8905528022384
1506,,616.7038133963467
1507,,654.3850450326099
1508,,628.8414287956435
1509,,586.9569344658023
1510,,589.0863406762054
1511,,575.1618757177441
1512,,523.6483331741326
1513,,417.8987657482222
1514,,353.6710717695496
1515,,292.225771372393
1516,,245.96731487167128
1517,,220.1813195058493
1518,,236.7547073609664
1519,,274.5729264756178
1520,,316.18785656437836
1521,,408.58379593184293
1522,,579.9382956309556
1523,,642.9376419415344
1524,,649.7493881009649
1525,,574.6526783924905
1526,,614.4436983074147
1527,,606.6827744044572
1528,,591.1981492551511
1529,,604.9705322004472
1530,,619.8595948440106
1531,,657.7336479435758
1532,,632.0593205475799
1533,,589.960495922904
1534,,592.1007986779164
1535,,578.1050797929671
1536,,526.3142912534731
1537,,420.0263397713069
1538,,355.4716547017968
1539,,293.71352872179466
1540,,247.21956472867168
1541,,221.30228968844946
1542,,237.96005469986636
1543,,275.9708110201341
1544,,317.797607837122
1545,,410.6639462977372
1546,,582.8908328335178
1547,,646.210916565854
1548,,653.0573421629102
1549,,577.5783058674962
1550,,617.5719067595894
1551,,609.7714710383532
1552,,594.2080117576137
1553,,608.0505115986559
1554,,623.0153762916747
1555,,661.0822508545415
1556,,635.2772122995163
1557,,592.9640573800057
1558,,595.1152566796272
1559,,581.0482838681901
1560,,528.9802493328136
1561,,422.1539137943916
1562,,357.272237634044
1563,,295.2012860711963
1564,,248.47181458567212
1565,,222.4232598710496
1566,,239.1654020387664
1567,,277.3686955646504
1568,,319.40735910986564
1569,,412.7440966636316
1570,,585.8433700360799
1571,,649.4841911901735
1572,,656.3652962248557
1573,,580.5039333425017
1574,,620.7001152117641
1575,,612.8601676722494
1576,,597.2178742600764
1577,,611.1304909968646
1578,,626.1711577393387
1579,,664.4308537655072
1580,,638.4951040514527
1581,,595.9676188371075
1582,,598.1297146813381
1583,,583.9914879434131
1584,,531.6462074121541
1585,,424.2814878174763
1586,,359.07282056629117
1587,,296.6890434205979
1588,,249.7240644426725
1589,,223.5442300536497
1590,,240.37074937766636
1591,,278.7665801091666
1592,,321.01711038260925
1593,,414.82424702952574
1594,,588.795907238642
1595,,652.7574658144931
1596,,659.673250286801
1597,,583.4295608175072
1598,,623.8283236639387
1599,,615.9488643061454
1600,,600.227736762539
1601,,614.2104703950733
1602,,629.3269391870026
1603,,667.7794566764729
1604,,641.712995803389
1605,,598.9711802942091
1606,,601.144172683049
1607,,586.934692018636
1608,,534.3121654914946
1609,,426.409061840561
1610,,360.8734034985384
1611,,298.17680076999955
1612,,250.97631429967294
1613,,224.66520023624986
1614,,241.57609671656638
1615,,280.1644646536829
1616,,322.62686165535297
1617,,416.90439739542
1618,,591.7484444412041
1619,,656.0307404388127
1620,,662.9812043487464
1621,,586.3551882925128
1622,,626.9565321161134
1623,,619.0375609400415
1624,,603.2375992650017
1625,,617.2904497932823
1626,,632.4827206346666
1627,,671.1280595874387
1628,,644.9308875553254
1629,,601.9747417513108
1630,,604.1586306847599
1631,,589.877896093859
1632,,536.978123570835
1633,,428.53663586364564
1634,,362.6739864307856
1635,,299.6645581194012
1636,,252.22856415667337
1637,,225.78617041884996
1638,,242.78144405546635
1639,,281.56234919819923
1640,,324.2366129280966
1641,,418.9845477613143
1642,,594.7009816437663
1643,,659.3040150631323
1644,,666.2891584106917
1645,,589.2808157675183
1646,,630.084740568288
1647,,622.1262575739377
1648,,606.2474617674644
1649,,620.370429191491
1650,,635.6385020823305
1651,,674.4766624984044
1652,,648.1487793072617
1653,,604.9783032084125
1654,,607.1730886864707
1655,,592.821100169082
1656,,539.6440816501755
1657,,430.66420988673036
1658,,364.47456936303274
1659,,301.1523154688028
1660,,253.48081401367375
1661,,226.9071406014501
1662,,243.98679139436632
1663,,282.96023374271545
1664,,325.8463642008402
1665,,421.06469812720854
1666,,597.6535188463284
1667,,662.5772896874519
1668,,669.597112472637
1669,,592.2064432425238
1670,,633.2129490204627
1671,,625.2149542078338
1672,,609.257324269927
1673,,623.4504085896997
1674,,638.7942835299946
1675,,677.8252654093701
1676,,651.3666710591981
1677,,607.9818646655142
1678,,610.1875466881816
1679,,595.764304244305
1680,,542.3100397295159
1681,,432.7917839098151
1682,,366.2751522952799
1683,,302.64007281820443
1684,,254.7330638706742
1685,,228.02811078405026
1686,,245.19213873326632
1687,,284.3581182872317
1688,,327.45611547358385
1689,,423.1448484931028
1690,,600.6060560488907
1691,,665.8505643117714
1692,,672.9050665345824
1693,,595.1320707175294
1694,,636.3411574726373
1695,,628.3036508417299
1696,,612.2671867723898
1697,,626.5303879879084
1698,,641.9500649776585
1699,,681.1738683203358
1700,,654.5845628111344
1701,,610.9854261226159
1702,,613.2020046898925
1703,,598.707508319528
1704,,544.9759978088564
1705,,434.91935793289974
1706,,368.07573522752716
1707,,304.1278301676061
1708,,255.98531372767457
1709,,229.1490809666504
1710,,246.39748607216632
1711,,285.75600283174805
1712,,329.0658667463275
1713,,425.2249988589971
1714,,603.5585932514527
1715,,669.1238389360911
1716,,676.2130205965277
1717,,598.057698192535
1718,,639.4693659248119
1719,,631.392347475626
1720,,615.2770492748523
1721,,629.6103673861172
1722,,645.1058464253226
1723,,684.5224712313017
1724,,657.8024545630708
1725,,613.9889875797176
1726,,616.2164626916034
1727,,601.6507123947508
1728,,547.641955888197
1729,,437.0469319559845
1730,,369.87631815977437
1731,,305.6155875170078
1732,,257.23756358467506
1733,,230.27005114925058
1734,,247.60283341106634
1735,,287.1538873762644
1736,,330.6756180190712
1737,,427.30514922489147
1738,,606.511130454015
1739,,672.3971135604108
1740,,679.5209746584733
1741,,600.9833256675405
1742,,642.5975743769867
1743,,634.4810441095223
1744,,618.2869117773151
1745,,632.690346784326
1746,,648.2616278729865
1747,,687.8710741422674
1748,,661.0203463150074
1749,,616.9925490368194
1750,,619.2309206933144
1751,,604.5939164699739
1752,,550.3079139675374
1753,,439.1745059790691
1754,,371.6769010920216
1755,,307.1033448664094
1756,,258.48981344167544
1757,,231.3910213318507
1758,,248.8081807499663
1759,,288.5517719207806
1760,,332.2853692918148
1761,,429.3852995907856
1762,,609.4636676565771
1763,,675.6703881847303
1764,,682.8289287204186
1765,,603.9089531425461
1766,,645.7257828291613
1767,,637.5697407434183
1768,,621.2967742797778
1769,,635.7703261825347
1770,,651.4174093206506
1771,,691.2196770532331
1772,,664.2382380669436
1773,,619.9961104939212
1774,,622.2453786950252
1775,,607.5371205451969
1776,,552.9738720468779
1777,,441.30208000215384
1778,,373.4774840242687
1779,,308.59110221581096
1780,,259.7420632986758
1781,,232.5119915144508
1782,,250.01352808886628
1783,,289.94965646529687
1784,,333.89512056455845
1785,,431.4654499566799
1786,,612.4162048591392
1787,,678.9436628090499
1788,,686.1368827823638
1789,,606.8345806175516
1790,,648.8539912813359
1791,,640.6584373773144
1792,,624.3066367822404
1793,,638.8503055807435
1794,,654.5731907683145
1795,,694.5682799641988
1796,,667.4561298188798
1797,,622.9996719510227
1798,,625.2598366967361
1799,,610.4803246204199
1800,,555.6398301262184
1801,,443.4296540252385
1802,,375.2780669565159
1803,,310.07885956521267
1804,,260.9943131556763
1805,,233.63296169705097
1806,,251.2188754277663
1807,,291.3475410098132
1808,,335.5048718373021
1809,,433.54560032257416
1810,,615.3687420617015
1811,,682.2169374333696
1812,,689.4448368443093
1813,,609.7602080925571
1814,,651.9821997335106
1815,,643.7471340112105
1816,,627.3164992847031
1817,,641.9302849789524
1818,,657.7289722159786
1819,,697.9168828751646
1820,,670.6740215708164
1821,,626.0032334081245
1822,,628.2742946984471
1823,,613.423528695643
1824,,558.3057882055589
1825,,445.55722804832317
1826,,377.0786498887631
1827,,311.56661691461426
1828,,262.2465630126767
1829,,234.75393187965108
1830,,252.42422276666628
1831,,292.7454255543294
1832,,337.1146231100457
1833,,435.62575068846843
1834,,618.3212792642636
1835,,685.4902120576891
1836,,692.7527909062546
1837,,612.6858355675627
1838,,655.1104081856852
1839,,646.8358306451066
1840,,630.3263617871658
1841,,645.010264377161
1842,,660.8847536636425
1843,,701.2654857861303
1844,,673.8919133227528
1845,,629.0067948652261
1846,,631.2887527001579
1847,,616.3667327708658
1848,,560.9717462848993
1849,,447.6848020714079
1850,,378.87923282101025
1851,,313.05437426401585
1852,,263.49881286967707
1853,,235.8749020622512
1854,,253.62957010556624
1855,,294.1433100988457
1856,,338.7243743827894
1857,,437.7059010543626
1858,,621.2738164668257
1859,,688.7634866820086
1860,,696.0607449682
1861,,615.6114630425682
1862,,658.2386166378598
1863,,649.9245272790026
1864,,633.3362242896284
1865,,648.0902437753698
1866,,664.0405351113064
1867,,704.614088697096
1868,,677.109805074689
1869,,632.0103563223278
1870,,634.3032107018688
1871,,619.3099368460887
1872,,563.6377043642398
1873,,449.8123760944926
1874,,380.6798157532575
1875,,314.54213161341755
1876,,264.7510627266775
1877,,236.99587224485137
1878,,254.83491744446627
1879,,295.541194643362
1880,,340.33412565553306
1881,,439.78605142025697
1882,,624.2263536693879
1883,,692.0367613063283
1884,,699.3686990301454
1885,,618.5370905175738
1886,,661.3668250900346
1887,,653.0132239128989
1888,,636.3460867920911
1889,,651.1702231735786
1890,,667.1963165589705
1891,,707.9626916080617
1892,,680.3276968266255
1893,,635.0139177794296
1894,,637.3176687035797
1895,,622.2531409213118
1896,,566.3036624435802
1897,,451.93995011757727
1898,,382.4803986855046
1899,,316.02988896281914
1900,,266.00331258367794
1901,,238.1168424274515
1902,,256.04026478336624
1903,,296.93907918787824
1904,,341.94387692827667
1905,,441.8662017861511
1906,,627.17889087195
1907,,695.3100359306479
1908,,702.6766530920908
1909,,621.4627179925792
1910,,664.4950335422092
1911,,656.1019205467949
1912,,639.3559492945537
1913,,654.2502025717873
1914,,670.3520980066344
1915,,711.3112945190275
1916,,683.5455885785618
1917,,638.0174792365312
1918,,640.3321267052905
1919,,625.1963449965348
1920,,568.9696205229205
1921,,454.06752414066193
1922,,384.2809816177518
1923,,317.5176463122208
1924,,267.2555624406783
1925,,239.2378126100516
1926,,257.2456121222662
1927,,298.3369637323945
1928,,343.5536282010203
1929,,443.9463521520454
1930,,630.1314280745121
1931,,698.5833105549674
1932,,705.9846071540361
1933,,624.3883454675848
1934,,667.6232419943838
1935,,659.190617180691
1936,,642.3658117970164
1937,,657.3301819699959
1938,,673.5078794542984
1939,,714.6598974299932
1940,,686.763480330498
1941,,641.0210406936329
1942,,643.3465847070014
1943,,628.1395490717578
1944,,571.6355786022611
1945,,456.19509816374665
1946,,386.0815645499991
1947,,319.00540366162244
1948,,268.50781229767875
1949,,240.35878279265177
1950,,258.45095946116624
1951,,299.73484827691084
1952,,345.163379473764
1953,,446.0265025179398
1954,,633.0839652770743
1955,,701.8565851792871
1956,,709.2925612159814
1957,,627.3139729425905
1958,,670.7514504465585
1959,,662.2793138145871
1960,,645.3756742994791
1961,,660.4101613682049
1962,,676.6636609019624
1963,,718.0085003409589
1964,,689.9813720824345
1965,,644.0246021507347
1966,,646.3610427087124
1967,,631.0827531469807
1968,,574.3015366816015
1969,,458.32267218683137
1970,,387.8821474822462
1971,,320.49316101102403
1972,,269.76006215467913
1973,,241.47975297525187
1974,,259.6563068000662
1975,,301.13273282142706
1976,,346.7731307465076
1977,,448.10665288383393
1978,,636.0365024796364
1979,,705.1298598036067
1980,,712.6005152779268
1981,,630.2396004175959
1982,,673.879658898733
1983,,665.3680104484832
1984,,648.3855368019417
1985,,663.4901407664136
1986,,679.8194423496265
1987,,721.3571032519246
1988,,693.1992638343709
1989,,647.0281636078363
1990,,649.3755007104232
1991,,634.0259572222036
1992,,576.9674947609419
1993,,460.4502462099159
1994,,389.68273041449334
1995,,321.9809183604257
1996,,271.01231201167957
1997,,242.600723157852
1998,,260.8616541389662
1999,,302.53061736594333
2000,,348.38288201925127
2001,,450.1868032497282
2002,,638.9890396821985
2003,,708.4031344279263
2004,,715.9084693398721
2005,,633.1652278926014
2006,,677.0078673509076
2007,,668.4567070823792
2008,,651.3953993044044
2009,,666.5701201646223
2010,,682.9752237972904
2011,,724.7057061628904
2012,,696.4171555863071
2013,,650.031725064938
2014,,652.3899587121341
2015,,636.9691612974266
2016,,579.6334528402825
2017,,462.5778202330007
2018,,391.4833133467406
2019,,323.4686757098273
2020,,272.26456186868
2021,,243.72169334045216
2022,,262.0670014778662
2023,,303.92850191045966
2024,,349.99263329199493
2025,,452.26695361562247
2026,,641.9415768847607
2027,,711.6764090522458
2028,,719.2164234018176
2029,,636.090855367607
2030,,680.1360758030825
2031,,671.5454037162755
2032,,654.4052618068672
2033,,669.6500995628311
2034,,686.1310052449544
2035,,728.0543090738561
2036,,699.6350473382436
2037,,653.0352865220398
2038,,655.4044167138451
2039,,639.9123653726497
2040,,582.2994109196229
2041,,464.7053942560854
2042,,393.2838962789878
2043,,324.95643305922897
2044,,273.5168117256804
2045,,244.8426635230523
2046,,263.27234881676617
2047,,305.3263864549759
2048,,351.6023845647386
2049,,454.34710398151674
2050,,644.8941140873228
2051,,714.9496836765654
2052,,722.5243774637629
2053,,639.0164828426125
2054,,683.264284255257
2055,,674.6341003501716
2056,,657.4151243093297
2057,,672.7300789610398
2058,,689.2867866926183
2059,,731.4029119848218
2060,,702.8529390901799
2061,,656.0388479791413
2062,,658.4188747155558
2063,,642.8555694478725
2064,,584.9653689989634
2065,,466.83296827917
2066,,395.0844792112349
2067,,326.44419040863056
2068,,274.76906158268076
2069,,245.9636337056524
2070,,264.47769615566614
2071,,306.72427099949215
2072,,353.21213583748215
2073,,456.42725434741095
2074,,647.8466512898849
2075,,718.222958300885
2076,,725.8323315257082
2077,,641.942110317618
2078,,686.3924927074316
2079,,677.7227969840676
2080,,660.4249868117925
2081,,675.8100583592485
2082,,692.4425681402822
2083,,734.7515148957875
2084,,706.0708308421163
2085,,659.0424094362431
2086,,661.4333327172667
2087,,645.7987735230955
2088,,587.6313270783039
2089,,468.9605423022548
2090,,396.8850621434822
2091,,327.9319477580322
2092,,276.0213114396812
2093,,247.08460388825256
2094,,265.68304349456616
2095,,308.1221555440085
2096,,354.8218871102258
2097,,458.5074047133053
2098,,650.7991884924472
2099,,721.4962329252046
2100,,729.1402855876537
2101,,644.8677377926236
2102,,689.5207011596063
2103,,680.8114936179638
2104,,663.4348493142551
2105,,678.8900377574573
2106,,695.5983495879464
2107,,738.1001178067534
2108,,709.2887225940527
2109,,662.0459708933449
2110,,664.4477907189778
2111,,648.7419775983186
2112,,590.2972851576444
2113,,471.08811632533957
2114,,398.68564507572944
2115,,329.4197051074339
2116,,277.2735612966817
2117,,248.20557407085272
2118,,266.8883908334662
2119,,309.52004008852475
2120,,356.4316383829696
2121,,460.58755507919966
2122,,653.7517256950094
2123,,724.7695075495244
2124,,732.4482396495991
2125,,647.7933652676293
2126,,692.6489096117812
2127,,683.9001902518601
2128,,666.4447118167179
2129,,681.9700171556661
2130,,698.7541310356104
2131,,741.4487207177192
2132,,712.5066143459892
2133,,665.0495323504466
2134,,667.4622487206886
2135,,651.6851816735416
2136,,592.9632432369849
2137,,473.2156903484242
2138,,400.48622800797654
2139,,330.9074624568355
2140,,278.52581115368207
2141,,249.32654425345282
2142,,268.09373817236616
2143,,310.917924633041
2144,,358.04138965571315
2145,,462.6677054450938
2146,,656.7042628975715
2147,,728.0427821738439
2148,,735.7561937115445
2149,,650.7189927426348
2150,,695.7771180639558
2151,,686.9888868857561
2152,,669.4545743191806
2153,,685.049996553875
2154,,701.9099124832744
2155,,744.7973236286848
2156,,715.7245060979255
2157,,668.0530938075483
2158,,670.4767067223995
2159,,654.6283857487645
2160,,595.6292013163253
2161,,475.3432643715089
2162,,402.28681094022375
2163,,332.39521980623715
2164,,279.77806101068245
2165,,250.44751443605296
2166,,269.2990855112661
2167,,312.3158091775573
2168,,359.6511409284568
2169,,464.7478558109881
2170,,659.6568001001336
2171,,731.3160567981635
2172,,739.0641477734898
2173,,653.6446202176403
2174,,698.9053265161303
2175,,690.0775835196521
2176,,672.4644368216432
2177,,688.1299759520837
2178,,705.0656939309383
2179,,748.1459265396505
2180,,718.9423978498618
2181,,671.0566552646499
2182,,673.4911647241104
2183,,657.5715898239874
2184,,598.2951593956659
2185,,477.47083839459367
2186,,404.087393872471
2187,,333.8829771556388
2188,,281.0303108676829
2189,,251.56848461865312
2190,,270.50443285016615
2191,,313.7136937220736
2192,,361.2608922012005
2193,,466.82800617688235
2194,,662.6093373026958
2195,,734.5893314224832
2196,,742.3721018354352
2197,,656.5702476926459
2198,,702.033534968305
2199,,693.1662801535483
2200,,675.4742993241059
2201,,691.2099553502925
2202,,708.2214753786025
2203,,751.4945294506163
2204,,722.1602896017982
2205,,674.0602167217517
2206,,676.5056227258214
2207,,660.5147938992105
2208,,600.9611174750063
2209,,479.5984124176782
2210,,405.88797680471816
2211,,335.3707345050404
2212,,282.2825607246833
2213,,252.68945480125325
2214,,271.7097801890661
2215,,315.11157826658985
2216,,362.87064347394414
2217,,468.9081565427766
2218,,665.561874505258
2219,,737.8626060468026
2220,,745.6800558973805
2221,,659.4958751676514
2222,,705.1617434204796
2223,,696.2549767874443
2224,,678.4841618265684
2225,,694.2899347485011
2226,,711.3772568262664
2227,,754.843132361582
2228,,725.3781813537346
2229,,677.0637781788533
2230,,679.5200807275321
2231,,663.4579979744335
2232,,603.6270755543467
2233,,481.72598644076294
2234,,407.68855973696526
2235,,336.85849185444204
2236,,283.5348105816837
2237,,253.81042498385335
2238,,272.9151275279661
2239,,316.5094628111061
2240,,364.4803947466877
2241,,470.98830690867084
2242,,668.51441170782
2243,,741.1358806711222
2244,,748.9880099593258
2245,,662.4215026426568
2246,,708.2899518726542
2247,,699.3436734213404
2248,,681.4940243290312
2249,,697.3699141467099
2250,,714.5330382739303
2251,,758.1917352725477
2252,,728.5960731056708
2253,,680.067339635955
2254,,682.534538729243
2255,,666.4012020496564
2256,,606.2930336336873
2257,,483.8535604638477
2258,,409.4891426692125
2259,,338.3462492038437
2260,,284.78706043868414
2261,,254.9313951664535
2262,,274.1204748668661
2263,,317.9073473556224
2264,,366.0901460194314
2265,,473.06845727456516
2266,,671.4669489103824
2267,,744.4091552954419
2268,,752.2959640212713
2269,,665.3471301176626
2270,,711.4181603248289
2271,,702.4323700552367
2272,,684.5038868314939
2273,,700.4498935449187
2274,,717.6888197215943
2275,,761.5403381835135
2276,,731.8139648576073
2277,,683.0709010930568
2278,,685.5489967309541
2279,,669.3444061248795
2280,,608.9589917130277
2281,,485.9811344869323
2282,,411.28972560145974
2283,,339.83400655324533
2284,,286.0393102956845
2285,,256.0523653490536
2286,,275.3258222057661
2287,,319.30523190013866
2288,,367.699897292175
2289,,475.14860764045943
2290,,674.4194861129445
2291,,747.6824299197614
2292,,755.6039180832165
2293,,668.2727575926681
2294,,714.5463687770035
2295,,705.5210666891327
2296,,687.5137493339565
2297,,703.5298729431274
2298,,720.8446011692582
2299,,764.8889410944792
2300,,735.0318566095436
2301,,686.0744625501585
2302,,688.5634547326648
2303,,672.2876102001023
2304,,611.6249497923682
2305,,488.108708510017
2306,,413.0903085337069
2307,,341.3217639026469
2308,,287.29156015268495
2309,,257.1733355316537
2310,,276.53116954466606
2311,,320.70311644465494
2312,,369.3096485649187
2313,,477.22875800635364
2314,,677.3720233155066
2315,,750.955704544081
2316,,758.9118721451619
2317,,671.1983850676735
2318,,717.6745772291782
2319,,708.6097633230288
2320,,690.5236118364191
2321,,706.6098523413361
2322,,724.0003826169223
2323,,768.2375440054449
2324,,738.24974836148
2325,,689.0780240072601
2326,,691.5779127343757
2327,,675.2308142753253
2328,,614.2909078717087
2329,,490.2362825331017
2330,,414.89089146595404
2331,,342.80952125204857
2332,,288.5438100096854
2333,,258.29430571425394
2334,,277.7365168835661
2335,,322.1010009891712
2336,,370.91939983766235
2337,,479.30890837224797
2338,,680.3245605180687
2339,,754.2289791684007
2340,,762.2198262071074
2341,,674.1240125426791
2342,,720.8027856813528
2343,,711.6984599569249
2344,,693.5334743388819
2345,,709.689831739545
2346,,727.1561640645863
2347,,771.5861469164106
2348,,741.4676401134165
2349,,692.0815854643619
2350,,694.5923707360867
2351,,678.1740183505483
2352,,616.956865951049
2353,,492.3638565561864
2354,,416.69147439820125
2355,,344.2972786014502
2356,,289.79605986668577
2357,,259.41527589685404
2358,,278.94186422246605
2359,,323.4988855336875
2360,,372.52915111040596
2361,,481.3890587381422
2362,,683.2770977206308
2363,,757.5022537927202
2364,,765.5277802690526
2365,,677.0496400176846
2366,,723.9309941335275
2367,,714.787156590821
2368,,696.5433368413445
2369,,712.7698111377538
2370,,730.3119455122503
2371,,774.9347498273764
2372,,744.6855318653527
2373,,695.0851469214635
2374,,697.6068287377975
2375,,681.1172224257713
2376,,619.6228240303896
2377,,494.4914305792711
2378,,418.49205733044846
2379,,345.7850359508518
2380,,291.04830972368615
2381,,260.53624607945414
2382,,280.147211561366
2383,,324.89677007820376
2384,,374.13890238314957
2385,,483.46920910403645
2386,,686.2296349231929
2387,,760.7755284170397
2388,,768.835734330998
2389,,679.9752674926901
2390,,727.059202585702
2391,,717.875853224717
2392,,699.5531993438071
2393,,715.8497905359624
2394,,733.4677269599142
2395,,778.283352738342
2396,,747.903423617289
2397,,698.0887083785651
2398,,700.6212867395084
2399,,684.0604265009941
2400,,622.28878210973
2401,,496.61900460235574
2402,,420.2926402626956
2403,,347.2727933002535
2404,,292.3005595806866
2405,,261.6572162620543
2406,,281.35255890026605
2407,,326.29465462272003
2408,,375.7486536558933
2409,,485.5493594699307
2410,,689.1821721257552
2411,,764.0488030413594
2412,,772.1436883929434
2413,,682.9008949676956
2414,,730.1874110378768
2415,,720.9645498586133
2416,,702.5630618462699
2417,,718.9297699341712
2418,,736.6235084075782
2419,,781.6319556493079
2420,,751.1213153692255
2421,,701.0922698356669
2422,,703.6357447412192
2423,,687.0036305762172
2424,,624.9547401890704
2425,,498.74657862544046
2426,,422.09322319494277
2427,,348.7605506496551
